Customer ID,Transaction Amount,Category
821687,868.16,A
821707,60.07,C
821726,174.0,C
821728,300.57,B
821729,318.9,B
821731,1215.74,A
821757,79.28,C
821758,2600.91,A
821773,217.08,B
821790,294.65,B
821793,494.78,A
821832,262.41,B
821921,20.89,C
821932,57.82,C
821947,91.44,C
821971,284.16,B
821976,641.26,A
821979,370.77,B
821980,44.99,C
821999,149.47,C
822007,1354.0,A
822008,81.6,C
822025,355.58,B
822041,45.88,C
822054,23.71,C
822096,360.42,B
822099,122.17,C
822106,35.99,C
822109,349.98,B
822130,72.01,C
822150,322.12,B
822214,49.54,C
822249,714.25,A
822266,293.9,B
822283,1257.91,A
822295,1764.02,A
822372,49.28,C
822396,96.68,C
822403,373.88,B
822478,141.58,C
822495,216.2,B
822511,128.66,C
822518,2676.63,A
822574,249.99,B
822579,68.62,C
822583,121.58,C
822601,221.99,B
822646,276.65,B
822657,89.61,C
822710,82.92,C
822726,425.25,B
822775,234.43,B
822782,24.85,C
822826,817.23,A
822828,986.45,A
822841,386.51,B
822883,743.76,A
822894,181.46,C
822918,133.05,C
822981,98.16,C
823019,2071.94,A
823074,115.11,C
823092,2058.76,A
823103,30.51,C
823105,316.38,B
823227,30.57,C
823249,71.42,C
823257,184.31,B
823277,93.54,C
823278,114.86,C
823291,1610.11,A
823326,176.31,C
823332,1714.46,A
823379,71.88,C
823423,99.8,C
823443,172.01,C
823481,285.06,B
823514,93.84,C
823538,797.76,A
823556,512.92,A
823594,43.84,C
823610,197.95,B
823636,1760.49,A
823706,678.09,A
823715,44.04,C
823745,147.56,C
823805,458.14,B
823817,400.35,B
823859,142.4,C
823860,244.74,B
823883,204.72,B
823921,104.8,C
823932,180.25,C
823950,819.77,A
823974,91.78,C
823991,695.46,A
824042,2223.5,A
824044,90.84,C
824071,296.33,B
824080,41.24,C
824083,61.25,C
824092,17.5,C
824130,19.09,C
824172,408.66,B
824180,469.92,B
824196,68.32,C
824200,63.51,C
824205,56.74,C
824249,78.8,C
824258,55.27,C
824265,840.49,A
824333,557.2,A
824375,67.51,C
824378,728.28,A
824419,2750.56,A
824425,363.3,B
824465,281.66,B
824492,221.72,B
824530,33.75,C
824532,207.8,B
824578,26.49,C
824583,457.45,B
824588,29.9,C
824594,45.21,C
824598,621.74,A
824694,89.39,C
824710,1091.38,A
824726,148.96,C
824748,179.07,C
824779,444.31,B
824836,927.57,A
824906,1851.11,A
824917,362.34,B
824940,262.14,B
824957,72.98,C
824982,593.6,A
825000,72.15,C
825019,191.89,B
825049,1488.91,A
825064,2964.03,A
825073,61.03,C
825092,124.48,C
825104,144.73,C
825138,553.16,A
825148,89.25,C
825169,845.21,A
825176,83.84,C
825181,211.4,B
825210,162.76,C
825220,58.65,C
825235,405.97,B
825250,42.95,C
825269,558.05,A
825288,30.28,C
825292,1020.03,A
825295,121.73,C
825322,525.36,A
825348,82.38,C
825383,139.45,C
825397,58.84,C
825419,98.54,C
825420,237.31,B
825446,128.36,C
825493,2472.91,A
825527,2872.56,A
825528,69.26,C
825534,57.09,C
825541,43.04,C
825571,183.44,B
825625,145.7,C
825629,94.56,C
825688,453.14,B
825689,16.75,C
825748,422.75,B
825769,803.7,A
825775,28.3,C
825785,276.14,B
825827,348.13,B
825838,61.14,C
825852,74.54,C
825861,2533.58,A
825868,85.34,C
825913,1756.57,A
825921,60.59,C
825927,413.01,B
825944,139.53,C
825973,57.05,C
825987,149.84,C
825995,119.92,C
826060,1633.77,A
826120,187.15,B
826128,883.65,A
826137,735.32,A
826192,866.12,A
826196,369.22,B
826236,2821.64,A
826258,125.63,C
826293,289.93,B
826311,56.04,C
826321,243.32,B
826344,650.76,A
826370,36.31,C
826397,951.97,A
826398,2169.13,A
826411,2660.38,A
826423,88.08,C
826428,102.16,C
826431,82.66,C
826510,912.54,A
826522,56.74,C
826553,676.38,A
826555,14.0,C
826563,510.97,A
826611,792.36,A
826617,65.98,C
826623,1885.98,A
826629,1640.88,A
826635,651.84,A
826637,188.34,B
826673,1456.2,A
826674,160.92,C
826682,251.95,B
826696,230.01,B
826726,219.19,B
826734,146.03,C
826738,85.22,C
826745,42.74,C
826760,412.81,B
826764,303.57,B
826803,91.38,C
826807,497.48,A
826817,37.55,C
826819,275.61,B
826828,1347.08,A
826838,272.44,B
826865,435.51,B
826867,2662.99,A
826893,86.82,C
826894,11.65,C
826895,46.24,C
826904,72.02,C
826912,2828.26,A
826962,72.18,C
826967,466.78,B
826972,455.91,B
826978,481.64,A
826988,127.94,C
826993,287.73,B
827017,2448.2,A
827023,971.39,A
827029,177.69,C
827030,170.09,C
827056,321.03,B
827113,206.64,B
827115,92.67,C
827119,82.64,C
827134,106.14,C
827141,778.23,A
827146,196.15,B
827183,159.83,C
827211,83.75,C
827215,314.82,B
827237,156.58,C
827244,164.73,C
827268,879.63,A
827278,52.18,C
827285,97.72,C
827311,951.8,A
827371,153.27,C
827406,286.46,B
827448,1077.37,A
827449,154.75,C
827451,474.14,A
827482,84.58,C
827487,74.12,C
827498,544.6,A
827499,282.44,B
827500,474.1,A
827545,52.4,C
827557,61.12,C
827580,83.4,C
827650,156.03,C
827687,276.27,B
827697,2499.98,A
827724,605.53,A
827749,43.73,C
827755,34.26,C
827807,27.7,C
827817,48.89,C
827833,109.5,C
827843,766.06,A
827885,29.85,C
827944,53.73,C
827959,851.43,A
827961,185.13,B
827966,124.38,C
827985,14.87,C
827995,447.64,B
828010,32.52,C
828043,68.97,C
828068,44.75,C
828100,2884.0,A
828110,2246.67,A
828132,95.73,C
828137,126.54,C
828140,318.9,B
828157,41.51,C
828186,1769.85,A
828189,10.76,C
828202,298.15,B
828208,1809.5,A
828221,280.0,B
828224,154.36,C
828226,35.15,C
828254,659.02,A
828278,144.24,C
828338,102.49,C
828409,209.68,B
828432,1475.06,A
828436,144.57,C
828445,52.77,C
828452,73.18,C
828500,1522.79,A
828534,89.58,C
828560,179.04,C
828572,23.49,C
828623,291.22,B
828642,110.73,C
828658,162.63,C
828703,89.98,C
828704,2804.45,A
828721,81.22,C
828723,2008.43,A
828740,566.07,A
828745,131.66,C
828762,702.89,A
828800,121.15,C
828873,883.27,A
828877,2767.52,A
828884,209.97,B
828893,26.34,C
828947,59.3,C
828962,440.39,B
829012,2377.13,A
829054,311.31,B
829138,435.37,B
829141,157.41,C
829187,70.01,C
829217,59.71,C
829221,177.24,C
829236,150.14,C
829240,44.52,C
829260,123.68,C
829270,126.54,C
829284,225.43,B
829309,148.64,C
829323,43.02,C
829330,360.1,B
829341,960.39,A
829355,676.66,A
829366,41.22,C
829404,171.11,C
829444,2105.12,A
829449,2297.66,A
829456,90.53,C
829471,1805.45,A
829524,660.62,A
829531,86.54,C
829595,474.5,A
829610,863.8,A
829628,57.25,C
829653,112.75,C
829654,90.34,C
829657,979.37,A
829689,40.27,C
829709,59.26,C
829719,33.41,C
829729,881.03,A
829771,522.81,A
829788,45.65,C
829810,102.77,C
829815,569.62,A
829835,149.86,C
829844,2965.61,A
829860,96.54,C
829867,1734.35,A
829895,1336.07,A
830020,556.97,A
830027,2958.24,A
830039,225.29,B
830066,195.41,B
830077,85.82,C
830078,210.76,B
830094,851.45,A
830128,498.26,A
830133,673.96,A
830134,200.02,B
830141,188.65,B
830142,27.59,C
830147,325.19,B
830158,63.35,C
830166,1336.15,A
830193,78.76,C
830217,182.63,B
830227,130.29,C
830289,278.71,B
830290,718.18,A
830295,84.99,C
830330,123.77,C
830337,1682.82,A
830349,163.85,C
830376,28.92,C
830383,42.51,C
830384,76.33,C
830386,73.86,C
830403,169.64,C
830405,191.48,B
830440,322.13,B
830449,507.85,A
830462,99.0,C
830480,497.18,A
830506,869.15,A
830510,228.54,B
830527,81.99,C
830549,41.17,C
830567,755.05,A
830575,610.05,A
830597,752.38,A
830600,160.52,C
830629,785.06,A
830631,766.73,A
830655,2101.37,A
830657,966.08,A
830672,497.4,A
830674,105.75,C
830739,47.27,C
830742,41.8,C
830773,88.05,C
830781,206.44,B
830815,103.78,C
830822,959.76,A
830886,1713.49,A
830955,113.34,C
830978,13.34,C
831009,24.63,C
831020,960.62,A
831023,161.06,C
831024,202.3,B
831027,34.04,C
831039,223.06,B
831048,48.43,C
831068,27.22,C
831097,97.53,C
831146,24.9,C
831228,208.9,B
831251,139.37,C
831259,157.23,C
831265,1439.43,A
831267,191.16,B
831289,261.24,B
831333,139.61,C
831348,1552.23,A
831391,71.79,C
831414,22.93,C
831454,23.01,C
831472,377.5,B
831494,374.86,B
831553,222.94,B
831566,39.41,C
831594,133.21,C
831606,60.15,C
831650,985.01,A
831668,182.76,B
831689,86.22,C
831717,10.92,C
831729,2906.72,A
831765,280.06,B
831809,1469.12,A
831824,61.98,C
831833,442.34,B
831845,107.48,C
831851,25.81,C
831864,52.72,C
831865,879.46,A
831881,43.63,C
831883,151.58,C
831921,234.01,B
831963,26.37,C
831966,201.85,B
831978,203.66,B
832012,295.91,B
832023,202.07,B
832045,199.05,B
832060,2738.56,A
832090,71.28,C
832103,150.36,C
832141,953.33,A
832145,419.57,B
832153,1304.45,A
832155,252.68,B
832176,217.31,B
832184,270.67,B
832185,750.03,A
832203,1818.41,A
832204,181.87,C
832205,65.6,C
832235,852.69,A
832291,178.6,C
832321,63.34,C
832341,86.16,C
832342,168.03,C
832378,9.58,C
832380,58.82,C
832431,191.67,B
832445,96.96,C
832469,893.17,A
832497,229.62,B
832524,625.21,A
832533,30.63,C
832558,59.74,C
832573,204.17,B
832574,101.52,C
832584,221.53,B
832611,773.91,A
832631,29.38,C
832637,990.48,A
832656,871.05,A
832687,69.31,C
832692,206.54,B
832757,819.29,A
832759,975.7,A
832815,1975.59,A
832825,805.52,A
832890,130.85,C
832902,271.49,B
832936,631.31,A
832988,172.52,C
833060,608.15,A
833073,680.2,A
833075,168.77,C
833091,787.51,A
833111,888.37,A
833145,481.69,A
833155,58.37,C
833156,743.95,A
833170,202.1,B
833171,251.91,B
833178,537.66,A
833182,45.92,C
833208,32.71,C
833216,580.6,A
833217,60.16,C
833220,125.27,C
833260,72.59,C
833289,114.76,C
833294,127.47,C
833319,71.95,C
833326,13.26,C
833365,132.44,C
833411,81.15,C
833440,54.25,C
833448,147.73,C
833477,56.05,C
833546,21.75,C
833560,969.24,A
833562,767.78,A
833635,1649.94,A
833647,774.36,A
833759,24.93,C
833810,166.49,C
833831,446.87,B
833838,20.77,C
833860,219.17,B
833908,99.92,C
833916,49.03,C
833933,72.3,C
833937,137.47,C
833938,119.12,C
833951,825.81,A
834050,598.12,A
834150,181.58,C
834165,181.23,C
834178,289.32,B
834179,92.34,C
834181,334.41,B
834192,743.73,A
834200,26.98,C
834218,78.96,C
834219,590.5,A
834223,567.73,A
834243,270.58,B
834244,19.55,C
834247,70.52,C
834259,223.51,B
834267,45.67,C
834341,307.46,B
834343,306.65,B
834377,31.18,C
834380,2517.3,A
834381,176.15,C
834406,72.63,C
834417,224.73,B
834421,860.23,A
834425,2358.62,A
834426,224.58,B
834464,195.79,B
834482,281.74,B
834489,100.37,C
834498,15.85,C
834502,713.69,A
834526,86.43,C
834535,856.34,A
834556,45.9,C
834583,243.13,B
834596,130.2,C
834609,52.89,C
834621,192.62,B
834717,59.41,C
834768,1129.96,A
834772,5.64,C
834819,76.95,C
834828,183.38,B
834832,241.09,B
834833,84.9,C
834834,405.56,B
834852,52.06,C
834883,663.13,A
834907,72.83,C
834940,664.14,A
834944,286.78,B
834951,682.06,A
834999,742.48,A
835001,1294.49,A
835059,2677.79,A
835096,99.03,C
835133,1643.79,A
835135,183.41,B
835146,226.78,B
835150,203.22,B
835155,752.66,A
835236,265.53,B
835267,90.5,C
835283,207.75,B
835291,40.16,C
835341,296.94,B
835358,541.87,A
835362,2058.73,A
835367,37.56,C
835372,454.14,B
835393,625.5,A
835401,398.78,B
835406,421.8,B
835407,952.17,A
835408,130.8,C
835423,188.96,B
835435,49.13,C
835455,97.9,C
835465,133.81,C
835499,115.12,C
835509,862.06,A
835515,247.94,B
835536,50.2,C
835545,67.17,C
835558,2001.72,A
835568,85.99,C
835626,62.35,C
835640,289.66,B
835649,102.29,C
835665,41.19,C
835699,188.05,B
835711,252.35,B
835728,107.47,C
835735,830.54,A
835765,83.17,C
835770,99.75,C
835782,59.5,C
835783,35.03,C
835793,54.75,C
835808,125.82,C
835863,214.37,B
835871,866.73,A
835941,36.84,C
835953,42.23,C
835957,318.58,B
835997,51.84,C
836010,93.06,C
836027,158.19,C
836083,31.5,C
836106,480.1,A
836117,395.47,B
836134,593.03,A
836135,419.1,B
836138,117.71,C
836155,2255.55,A
836170,304.7,B
836175,65.88,C
836213,169.34,C
836220,33.51,C
836225,64.66,C
836260,21.89,C
836288,474.59,A
836328,56.7,C
836340,734.62,A
836342,13.32,C
836361,230.78,B
836370,135.03,C
836373,257.59,B
836407,1102.01,A
836424,56.37,C
836429,213.56,B
836439,21.1,C
836448,344.33,B
836460,82.05,C
836471,40.67,C
836547,306.53,B
836614,96.16,C
836640,70.79,C
836641,2048.79,A
836654,592.94,A
836656,266.38,B
836674,413.73,B
836694,68.57,C
836701,12.85,C
836726,483.23,A
836787,34.65,C
836823,2024.31,A
836831,195.71,B
836838,135.39,C
836843,96.0,C
836845,760.42,A
836846,2243.51,A
836919,491.02,A
836934,40.78,C
836935,918.58,A
836958,281.89,B
836962,866.22,A
836964,377.28,B
836971,205.01,B
836980,111.54,C
837001,196.1,B
837032,473.33,A
837033,401.43,B
837035,112.62,C
837077,277.28,B
837082,1511.31,A
837115,907.88,A
837129,37.27,C
837140,395.94,B
837151,54.21,C
837163,430.2,B
837223,209.08,B
837277,226.77,B
837372,57.69,C
837383,239.06,B
837389,37.85,C
837412,440.73,B
837417,241.25,B
837427,38.61,C
837429,2811.69,A
837469,352.25,B
837479,194.31,B
837541,799.52,A
837556,782.31,A
837560,165.82,C
837562,12.53,C
837569,874.38,A
837577,225.71,B
837605,164.01,C
837608,254.84,B
837610,234.6,B
837752,455.23,B
837796,85.56,C
837846,40.84,C
837862,1382.87,A
837868,133.91,C
837874,762.15,A
837893,93.0,C
837969,166.48,C
837971,386.71,B
837999,139.15,C
838015,16.64,C
838060,216.28,B
838076,933.54,A
838077,770.75,A
838104,163.22,C
838106,845.8,A
838114,99.64,C
838117,172.66,C
838121,263.21,B
838131,81.62,C
838138,177.09,C
838139,455.03,B
838157,2789.54,A
838185,328.31,B
838202,136.3,C
838287,143.31,C
838332,68.5,C
838352,162.88,C
838364,866.42,A
838376,31.43,C
838407,2068.66,A
838426,168.09,C
838443,1503.56,A
838449,1317.71,A
838466,69.49,C
838487,525.36,A
838513,44.59,C
838514,231.35,B
838573,621.97,A
838575,37.05,C
838587,339.12,B
838611,2121.68,A
838663,283.01,B
838664,183.2,B
838666,20.56,C
838669,271.26,B
838716,239.65,B
838750,86.76,C
838768,1014.21,A
838772,141.49,C
838803,40.62,C
838831,1063.72,A
838856,165.05,C
838884,150.08,C
838896,62.09,C
838905,2266.87,A
838934,23.19,C
839006,636.9,A
839025,108.03,C
839070,17.25,C
839080,90.27,C
839092,1299.85,A
839121,99.43,C
839142,35.42,C
839180,304.75,B
839183,18.63,C
839197,42.57,C
839235,93.62,C
839260,464.56,B
839303,94.86,C
839307,246.5,B
839314,397.37,B
839356,174.58,C
839365,720.37,A
839391,2093.72,A
839408,862.78,A
839411,83.28,C
839413,756.84,A
839415,1203.01,A
839420,163.28,C
839442,477.28,A
839489,42.51,C
839506,83.06,C
839542,696.98,A
839633,80.46,C
839640,215.09,B
839700,93.94,C
839722,982.26,A
839744,2790.75,A
839762,200.35,B
839768,437.03,B
839778,274.41,B
839780,1678.79,A
839793,95.94,C
839795,13.32,C
839814,861.75,A
839817,31.87,C
839818,58.83,C
839850,48.62,C
839870,56.8,C
839878,24.06,C
839926,171.64,C
839927,139.35,C
839947,76.88,C
839969,81.72,C
839976,26.25,C
839987,198.85,B
839989,83.28,C
840003,1050.0,A
840010,93.55,C
840037,158.72,C
840043,132.73,C
840050,258.24,B
840131,20.68,C
840171,81.56,C
840239,606.04,A
840256,179.39,C
840270,91.65,C
840313,381.65,B
840337,48.06,C
840340,20.51,C
840346,10.31,C
840358,191.96,B
840382,121.77,C
840423,71.63,C
840427,1306.91,A
840430,34.98,C
840437,289.36,B
840440,2161.42,A
840460,447.96,B
840486,184.94,B
840488,80.59,C
840492,39.08,C
840516,47.52,C
840523,197.34,B
840525,44.06,C
840529,921.25,A
840546,142.07,C
840554,256.31,B
840589,35.18,C
840604,79.55,C
840608,1875.18,A
840656,135.63,C
840708,186.76,B
840727,145.99,C
840753,523.03,A
840780,73.49,C
840912,1663.49,A
840929,216.37,B
840932,12.79,C
840935,2616.05,A
840937,891.48,A
840941,581.89,A
840948,99.82,C
840950,24.91,C
840953,13.28,C
840995,277.9,B
841036,122.4,C
841050,86.02,C
841118,64.01,C
841123,114.5,C
841133,2044.3,A
841134,315.16,B
841136,152.8,C
841172,647.27,A
841184,138.39,C
841208,90.04,C
841333,192.39,B
841369,74.51,C
841375,2387.73,A
841386,43.58,C
841444,129.34,C
841461,185.15,B
841468,193.8,B
841496,24.27,C
841514,173.08,C
841586,93.25,C
841604,51.59,C
841616,277.52,B
841653,49.16,C
841702,401.41,B
841720,394.54,B
841752,1627.72,A
841787,153.97,C
841789,854.37,A
841799,222.36,B
841860,118.84,C
841864,1534.19,A
841877,1483.28,A
841921,122.8,C
841955,174.05,C
841964,51.48,C
842022,109.79,C
842052,1737.34,A
842080,272.97,B
842099,115.08,C
842108,123.48,C
842120,47.6,C
842136,34.23,C
842149,225.86,B
842157,213.68,B
842203,2956.07,A
842205,178.76,C
842262,1966.83,A
842283,645.68,A
842300,70.02,C
842312,93.13,C
842359,74.91,C
842377,2213.07,A
842383,82.17,C
842409,831.07,A
842416,161.17,C
842490,227.65,B
842516,37.92,C
842573,1654.93,A
842598,150.31,C
842605,130.64,C
842612,2809.16,A
842631,490.48,A
842637,474.11,A
842708,125.13,C
842729,931.99,A
842730,189.94,B
842737,891.97,A
842744,23.93,C
842766,172.51,C
842770,215.06,B
842793,165.71,C
842805,2800.26,A
842813,41.27,C
842909,44.42,C
842938,126.49,C
842944,191.82,B
843017,21.91,C
843048,550.86,A
843050,182.75,B
843059,16.13,C
843060,196.09,B
843074,80.64,C
843096,337.07,B
843098,372.56,B
843100,99.17,C
843103,75.96,C
843145,238.15,B
843150,108.99,C
843167,2636.89,A
843169,276.11,B
843178,29.62,C
843183,1646.34,A
843186,64.79,C
843232,24.16,C
843245,71.47,C
843248,151.35,C
843292,42.32,C
843298,147.81,C
843350,180.23,C
843361,747.69,A
843384,1080.6,A
843390,29.49,C
843408,606.07,A
843409,153.17,C
843449,174.24,C
843464,2559.09,A
843465,11.77,C
843482,13.8,C
843494,77.92,C
843499,236.31,B
843551,26.65,C
843567,443.2,B
843570,119.53,C
843573,90.37,C
843699,150.58,C
843702,476.29,A
843743,209.43,B
843760,602.48,A
843772,380.08,B
843773,447.04,B
843794,819.91,A
843803,944.78,A
843845,35.47,C
843852,279.17,B
843855,62.25,C
843874,340.4,B
843900,912.17,A
843905,92.0,C
843913,105.9,C
843953,126.45,C
843977,446.68,B
843985,1892.5,A
843993,1835.29,A
844013,20.73,C
844027,830.02,A
844031,117.76,C
844107,22.31,C
844133,596.04,A
844134,2346.99,A
844147,251.68,B
844157,349.0,B
844163,104.16,C
844183,266.54,B
844190,292.23,B
844220,127.7,C
844254,134.09,C
844263,130.32,C
844307,520.34,A
844330,61.5,C
844361,71.26,C
844375,113.87,C
844418,113.32,C
844447,68.44,C
844476,115.01,C
844508,75.3,C
844511,98.26,C
844529,50.41,C
844581,477.29,A
844599,92.5,C
844604,247.57,B
844607,20.41,C
844614,336.66,B
844627,1775.52,A
844657,42.37,C
844676,99.32,C
844694,67.7,C
844698,41.1,C
844748,539.28,A
844759,1577.17,A
844772,784.86,A
844792,74.83,C
844800,802.23,A
844803,128.92,C
844848,51.22,C
844873,1098.1,A
844881,1164.0,A
844885,233.36,B
844898,405.58,B
844901,198.84,B
844906,172.0,C
844951,55.14,C
844962,186.61,B
844965,17.22,C
844980,449.39,B
845014,171.24,C
845023,101.32,C
845061,70.87,C
845070,256.0,B
845077,46.66,C
845095,276.94,B
845140,1878.68,A
845143,29.83,C
845147,241.12,B
845188,84.1,C
845195,101.61,C
845197,527.18,A
845216,250.99,B
845218,374.28,B
845264,21.53,C
845287,60.74,C
845289,2187.47,A
845292,746.84,A
845301,692.25,A
845357,86.64,C
845391,68.38,C
845396,778.64,A
845414,98.18,C
845416,2555.18,A
845457,477.39,A
845497,118.13,C
845517,284.88,B
845529,472.08,A
845552,343.48,B
845567,147.72,C
845612,79.47,C
845633,93.71,C
845635,364.45,B
845652,72.54,C
845653,149.35,C
845684,957.77,A
845694,948.77,A
845715,138.6,C
845784,49.55,C
845785,40.19,C
845798,398.76,B
845805,75.93,C
845811,140.46,C
845813,613.02,A
845814,63.19,C
845829,218.72,B
845831,1617.01,A
845851,2367.25,A
845895,53.74,C
845920,747.25,A
845956,59.84,C
845965,409.2,B
845997,84.42,C
846054,101.07,C
846065,1325.18,A
846083,66.43,C
846091,2537.03,A
846113,259.99,B
846114,89.23,C
846134,951.27,A
846196,217.65,B
846205,45.83,C
846211,98.42,C
846212,10.29,C
846259,72.01,C
846263,2327.88,A
846288,458.61,B
846292,842.17,A
846311,236.08,B
846325,23.44,C
846351,67.66,C
846369,219.52,B
846382,39.86,C
846431,206.99,B
846436,148.26,C
846445,239.48,B
846449,18.11,C
846467,91.24,C
846472,478.37,A
846499,30.22,C
846505,97.96,C
846506,222.38,B
846513,611.78,A
846535,910.49,A
846538,183.87,B
846576,110.13,C
846622,56.6,C
846629,637.25,A
846650,347.1,B
846668,82.11,C
846684,17.43,C
846750,155.32,C
846767,26.27,C
846777,191.76,B
846796,149.04,C
846827,2740.59,A
846844,17.07,C
846845,63.22,C
846861,86.92,C
846873,721.35,A
846879,2150.61,A
846882,631.09,A
846885,956.03,A
846923,67.43,C
846931,2242.68,A
846942,419.59,B
846970,2143.25,A
846976,435.23,B
846977,453.95,B
847002,252.8,B
847005,90.97,C
847018,1376.89,A
847043,47.29,C
847047,169.76,C
847052,90.33,C
847053,418.38,B
847059,147.94,C
847147,1752.23,A
847191,412.77,B
847192,147.53,C
847214,141.23,C
847241,1570.35,A
847280,19.95,C
847291,38.07,C
847297,460.04,B
847358,2886.88,A
847366,287.16,B
847423,324.22,B
847500,165.86,C
847505,379.36,B
847515,54.18,C
847544,18.37,C
847583,1891.96,A
847609,157.27,C
847611,218.23,B
847631,267.67,B
847642,197.49,B
847655,28.68,C
847744,21.94,C
847758,50.12,C
847779,892.82,A
847811,111.65,C
847813,10.84,C
847856,18.95,C
847910,159.85,C
847941,76.3,C
847945,50.5,C
847946,154.23,C
847952,59.97,C
847998,588.74,A
848047,1836.03,A
848067,125.73,C
848102,868.71,A
848130,656.15,A
848131,109.14,C
848138,40.73,C
848144,30.07,C
848157,218.53,B
848160,267.18,B
848164,179.83,C
848168,136.63,C
848181,118.24,C
848209,21.91,C
848305,190.48,B
848329,168.5,C
848332,579.45,A
848334,65.03,C
848364,820.34,A
848386,473.39,A
848405,1403.87,A
848425,68.89,C
848447,30.95,C
848461,24.75,C
848479,33.68,C
848487,53.23,C
848535,1948.57,A
848537,82.41,C
848538,87.69,C
848561,377.91,B
848570,191.93,B
848585,143.37,C
848586,131.95,C
848594,134.46,C
848595,58.04,C
848600,69.75,C
848619,44.51,C
848634,692.14,A
848654,140.95,C
848671,50.86,C
848682,95.21,C
848692,75.39,C
848712,111.34,C
848726,527.27,A
848747,293.53,B
848763,163.08,C
848771,14.07,C
848798,301.69,B
848821,307.12,B
848845,92.49,C
848876,193.25,B
848894,453.93,B
848966,40.04,C
848972,117.1,C
849012,308.76,B
849014,670.44,A
849028,477.22,A
849034,165.08,C
849041,427.92,B
849045,2070.72,A
849058,92.82,C
849087,83.06,C
849095,188.14,B
849110,93.65,C
849127,133.24,C
849132,2919.02,A
849140,484.41,A
849143,643.56,A
849149,10.29,C
849163,100.92,C
849214,279.75,B
849222,369.21,B
849228,725.25,A
849272,70.91,C
849309,48.3,C
849333,160.48,C
849347,10.08,C
849393,388.45,B
849410,309.57,B
849411,159.86,C
849417,99.72,C
849444,480.72,A
849473,768.58,A
849475,513.54,A
849476,1945.37,A
849483,127.93,C
849521,296.01,B
849535,193.11,B
849537,78.96,C
849546,95.43,C
849570,81.13,C
849581,584.03,A
849583,131.83,C
849596,34.77,C
849638,98.66,C
849639,46.59,C
849648,42.38,C
849656,307.11,B
849664,369.82,B
849701,221.9,B
849732,345.94,B
849738,1684.34,A
849753,65.19,C
849755,75.88,C
849792,264.41,B
849794,1515.83,A
849837,88.98,C
849853,1705.26,A
849857,1358.32,A
849871,90.82,C
849884,191.43,B
849919,203.64,B
849945,75.28,C
849961,1556.27,A
849997,128.22,C
850010,18.1,C
850030,138.4,C
850035,549.08,A
850050,1065.02,A
850063,705.55,A
850076,75.14,C
850089,54.84,C
850090,980.29,A
850100,180.11,C
850159,14.19,C
850186,802.06,A
850202,27.83,C
850203,224.9,B
850212,66.84,C
850232,194.5,B
850235,358.77,B
850244,96.51,C
850248,33.46,C
850253,263.61,B
850261,232.71,B
850322,24.83,C
850328,21.74,C
850339,282.1,B
850357,245.98,B
850380,89.62,C
850465,81.3,C
850505,983.3,A
850508,52.77,C
850534,133.02,C
850539,355.39,B
850547,243.96,B
850562,642.29,A
850575,191.78,B
850579,192.04,B
850601,80.21,C
850602,2669.88,A
850608,584.55,A
850639,19.56,C
850645,270.21,B
850658,160.93,C
850667,494.15,A
850668,107.85,C
850669,86.48,C
850754,449.55,B
850759,2694.34,A
850760,211.81,B
850769,142.6,C
850771,183.3,B
850777,516.89,A
850799,380.26,B
850824,21.28,C
850827,175.05,C
850842,91.52,C
850845,222.32,B
850906,49.45,C
850911,806.44,A
850949,48.65,C
850966,17.86,C
850980,905.37,A
851056,29.0,C
851136,392.46,B
851138,1904.12,A
851147,339.07,B
851154,802.73,A
851177,70.89,C
851182,185.28,B
851232,67.98,C
851242,979.5,A
851302,928.92,A
851327,74.67,C
851351,462.11,B
851358,270.76,B
851382,494.55,A
851399,369.0,B
851409,2424.16,A
851410,852.86,A
851417,273.6,B
851437,515.32,A
851459,159.25,C
851466,156.81,C
851470,447.67,B
851492,701.03,A
851536,78.53,C
851546,312.46,B
851580,94.73,C
851582,580.03,A
851588,208.57,B
851591,310.51,B
851596,974.12,A
851608,38.82,C
851626,89.38,C
851637,105.64,C
851699,98.84,C
851708,10.78,C
851739,141.65,C
851755,412.88,B
851768,78.65,C
851816,281.64,B
851850,452.17,B
851867,88.54,C
851890,363.75,B
851891,163.39,C
851930,55.68,C
851944,373.52,B
851945,39.15,C
851972,97.27,C
852002,379.44,B
852004,2920.41,A
852009,223.47,B
852010,166.1,C
852052,82.63,C
852087,193.03,B
852089,163.66,C
852092,181.09,C
852095,194.19,B
852236,85.33,C
852241,53.51,C
852251,731.19,A
852261,264.77,B
852272,1147.87,A
852286,256.21,B
852322,143.19,C
852349,220.49,B
852388,57.55,C
852415,128.63,C
852453,482.93,A
852464,61.28,C
852502,673.28,A
852505,124.39,C
852519,248.51,B
852531,37.2,C
852538,32.74,C
852554,140.28,C
852560,159.72,C
852572,266.41,B
852581,235.8,B
852588,311.77,B
852598,106.43,C
852605,60.34,C
852608,66.95,C
852616,60.88,C
852644,1295.67,A
852652,34.8,C
852673,56.53,C
852691,55.14,C
852734,2375.38,A
852736,660.63,A
852739,655.17,A
852743,542.3,A
852751,241.88,B
852796,786.48,A
852804,2108.25,A
852864,225.83,B
852883,726.05,A
852886,228.28,B
852887,231.36,B
852918,81.24,C
852947,165.17,C
852953,2891.4,A
852964,2129.72,A
